,Date,Open,J-1,J-2,J-3,J-4,J-5,J-6
18654,2013-01-28 11:00,90.74,90.696,90.719,90.82,90.922,91.055,91.058
18655,2013-01-28 12:00,90.7,90.74,90.696,90.719,90.82,90.922,91.055
18656,2013-01-28 13:00,90.746,90.7,90.74,90.696,90.719,90.82,90.922
18657,2013-01-28 14:00,90.943,90.746,90.7,90.74,90.696,90.719,90.82
18658,2013-01-28 15:00,90.965,90.943,90.746,90.7,90.74,90.696,90.719
18659,2013-01-28 16:00,90.712,90.965,90.943,90.746,90.7,90.74,90.696
18660,2013-01-28 17:00,90.625,90.712,90.965,90.943,90.746,90.7,90.74
18661,2013-01-28 18:00,90.745,90.625,90.712,90.965,90.943,90.746,90.7
18662,2013-01-28 19:00,90.811,90.745,90.625,90.712,90.965,90.943,90.746
18663,2013-01-28 20:00,90.798,90.811,90.745,90.625,90.712,90.965,90.943
18664,2013-01-28 21:00,90.77,90.798,90.811,90.745,90.625,90.712,90.965
18665,2013-01-28 22:00,90.793,90.77,90.798,90.811,90.745,90.625,90.712
18666,2013-01-28 23:00,90.888,90.793,90.77,90.798,90.811,90.745,90.625
18667,2013-01-29 00:00,90.672,90.888,90.793,90.77,90.798,90.811,90.745
18668,2013-01-29 01:00,90.456,90.672,90.888,90.793,90.77,90.798,90.811
18669,2013-01-29 02:00,90.484,90.456,90.672,90.888,90.793,90.77,90.798
18670,2013-01-29 03:00,90.702,90.484,90.456,90.672,90.888,90.793,90.77
18671,2013-01-29 04:00,90.815,90.702,90.484,90.456,90.672,90.888,90.793
18672,2013-01-29 05:00,90.951,90.815,90.702,90.484,90.456,90.672,90.888
18673,2013-01-29 06:00,90.798,90.951,90.815,90.702,90.484,90.456,90.672
18674,2013-01-29 07:00,90.72,90.798,90.951,90.815,90.702,90.484,90.456
18675,2013-01-29 08:00,90.743,90.72,90.798,90.951,90.815,90.702,90.484
18676,2013-01-29 09:00,90.675,90.743,90.72,90.798,90.951,90.815,90.702
18677,2013-01-29 10:00,90.581,90.675,90.743,90.72,90.798,90.951,90.815
18678,2013-01-29 11:00,90.64,90.581,90.675,90.743,90.72,90.798,90.951
18679,2013-01-29 12:00,90.474,90.64,90.581,90.675,90.743,90.72,90.798
18680,2013-01-29 13:00,90.492,90.474,90.64,90.581,90.675,90.743,90.72
18681,2013-01-29 14:00,90.475,90.492,90.474,90.64,90.581,90.675,90.743
18682,2013-01-29 15:00,90.625,90.475,90.492,90.474,90.64,90.581,90.675
18683,2013-01-29 16:00,90.635,90.625,90.475,90.492,90.474,90.64,90.581
18684,2013-01-29 17:00,90.666,90.635,90.625,90.475,90.492,90.474,90.64
18685,2013-01-29 18:00,90.667,90.666,90.635,90.625,90.475,90.492,90.474
18686,2013-01-29 19:00,90.616,90.667,90.666,90.635,90.625,90.475,90.492
18687,2013-01-29 20:00,90.734,90.616,90.667,90.666,90.635,90.625,90.475
18688,2013-01-29 21:00,90.72,90.734,90.616,90.667,90.666,90.635,90.625
18689,2013-01-29 22:00,90.735,90.72,90.734,90.616,90.667,90.666,90.635
18690,2013-01-29 23:00,90.735,90.735,90.72,90.734,90.616,90.667,90.666
18691,2013-01-30 00:00,90.777,90.735,90.735,90.72,90.734,90.616,90.667
18692,2013-01-30 01:00,90.792,90.777,90.735,90.735,90.72,90.734,90.616
18693,2013-01-30 02:00,90.845,90.792,90.777,90.735,90.735,90.72,90.734
18694,2013-01-30 03:00,91.0,90.845,90.792,90.777,90.735,90.735,90.72
18695,2013-01-30 04:00,90.949,91.0,90.845,90.792,90.777,90.735,90.735
18696,2013-01-30 05:00,90.86,90.949,91.0,90.845,90.792,90.777,90.735
18697,2013-01-30 06:00,90.959,90.86,90.949,91.0,90.845,90.792,90.777
18698,2013-01-30 07:00,90.955,90.959,90.86,90.949,91.0,90.845,90.792
18699,2013-01-30 08:00,90.93,90.955,90.959,90.86,90.949,91.0,90.845
18700,2013-01-30 09:00,91.06,90.93,90.955,90.959,90.86,90.949,91.0
18701,2013-01-30 10:00,91.182,91.06,90.93,90.955,90.959,90.86,90.949
18702,2013-01-30 11:00,91.358,91.182,91.06,90.93,90.955,90.959,90.86
18703,2013-01-30 12:00,91.318,91.358,91.182,91.06,90.93,90.955,90.959
18704,2013-01-30 13:00,91.291,91.318,91.358,91.182,91.06,90.93,90.955
18705,2013-01-30 14:00,91.235,91.291,91.318,91.358,91.182,91.06,90.93
18706,2013-01-30 15:00,91.204,91.235,91.291,91.318,91.358,91.182,91.06
18707,2013-01-30 16:00,91.189,91.204,91.235,91.291,91.318,91.358,91.182
18708,2013-01-30 17:00,91.076,91.189,91.204,91.235,91.291,91.318,91.358
18709,2013-01-30 18:00,91.069,91.076,91.189,91.204,91.235,91.291,91.318
18710,2013-01-30 19:00,91.083,91.069,91.076,91.189,91.204,91.235,91.291
18711,2013-01-30 20:00,91.093,91.083,91.069,91.076,91.189,91.204,91.235
18712,2013-01-30 21:00,91.21,91.093,91.083,91.069,91.076,91.189,91.204
18713,2013-01-30 22:00,91.109,91.21,91.093,91.083,91.069,91.076,91.189
18714,2013-01-30 23:00,91.1,91.109,91.21,91.093,91.083,91.069,91.076
18715,2013-01-31 00:00,91.092,91.1,91.109,91.21,91.093,91.083,91.069
18716,2013-01-31 01:00,91.021,91.092,91.1,91.109,91.21,91.093,91.083
18717,2013-01-31 02:00,91.07,91.021,91.092,91.1,91.109,91.21,91.093
18718,2013-01-31 03:00,91.026,91.07,91.021,91.092,91.1,91.109,91.21
18719,2013-01-31 04:00,90.877,91.026,91.07,91.021,91.092,91.1,91.109
18720,2013-01-31 05:00,90.896,90.877,91.026,91.07,91.021,91.092,91.1
18721,2013-01-31 06:00,90.835,90.896,90.877,91.026,91.07,91.021,91.092
18722,2013-01-31 07:00,90.953,90.835,90.896,90.877,91.026,91.07,91.021
18723,2013-01-31 08:00,90.865,90.953,90.835,90.896,90.877,91.026,91.07
18724,2013-01-31 09:00,90.93,90.865,90.953,90.835,90.896,90.877,91.026
18725,2013-01-31 10:00,90.949,90.93,90.865,90.953,90.835,90.896,90.877
18726,2013-01-31 11:00,90.989,90.949,90.93,90.865,90.953,90.835,90.896
18727,2013-01-31 12:00,91.045,90.989,90.949,90.93,90.865,90.953,90.835
18728,2013-01-31 13:00,91.056,91.045,90.989,90.949,90.93,90.865,90.953
18729,2013-01-31 14:00,91.02,91.056,91.045,90.989,90.949,90.93,90.865
18730,2013-01-31 15:00,91.048,91.02,91.056,91.045,90.989,90.949,90.93
18731,2013-01-31 16:00,91.22,91.048,91.02,91.056,91.045,90.989,90.949
18732,2013-01-31 17:00,91.261,91.22,91.048,91.02,91.056,91.045,90.989
18733,2013-01-31 18:00,91.301,91.261,91.22,91.048,91.02,91.056,91.045
18734,2013-01-31 19:00,91.339,91.301,91.261,91.22,91.048,91.02,91.056
18735,2013-01-31 20:00,91.349,91.339,91.301,91.261,91.22,91.048,91.02
18736,2013-01-31 21:00,91.392,91.349,91.339,91.301,91.261,91.22,91.048
18737,2013-01-31 22:00,91.459,91.392,91.349,91.339,91.301,91.261,91.22
18738,2013-01-31 23:00,91.713,91.459,91.392,91.349,91.339,91.301,91.261
18739,2013-02-01 00:00,91.753,91.713,91.459,91.392,91.349,91.339,91.301
18740,2013-02-01 01:00,91.727,91.753,91.713,91.459,91.392,91.349,91.339
18741,2013-02-01 02:00,91.739,91.727,91.753,91.713,91.459,91.392,91.349
18742,2013-02-01 03:00,91.785,91.739,91.727,91.753,91.713,91.459,91.392
18743,2013-02-01 04:00,91.795,91.785,91.739,91.727,91.753,91.713,91.459
18744,2013-02-01 05:00,91.847,91.795,91.785,91.739,91.727,91.753,91.713
18745,2013-02-01 06:00,92.145,91.847,91.795,91.785,91.739,91.727,91.753
18746,2013-02-01 07:00,92.18,92.145,91.847,91.795,91.785,91.739,91.727
18747,2013-02-01 08:00,92.266,92.18,92.145,91.847,91.795,91.785,91.739
18748,2013-02-01 09:00,92.097,92.266,92.18,92.145,91.847,91.795,91.785
18749,2013-02-01 10:00,92.226,92.097,92.266,92.18,92.145,91.847,91.795
18750,2013-02-01 11:00,92.225,92.226,92.097,92.266,92.18,92.145,91.847
18751,2013-02-01 12:00,92.21,92.225,92.226,92.097,92.266,92.18,92.145
18752,2013-02-01 13:00,92.108,92.21,92.225,92.226,92.097,92.266,92.18
18753,2013-02-01 14:00,92.13,92.108,92.21,92.225,92.226,92.097,92.266
18754,2013-02-01 15:00,92.093,92.13,92.108,92.21,92.225,92.226,92.097
18755,2013-02-01 16:00,92.052,92.093,92.13,92.108,92.21,92.225,92.226
18756,2013-02-01 17:00,92.603,92.052,92.093,92.13,92.108,92.21,92.225
18757,2013-02-01 18:00,92.562,92.603,92.052,92.093,92.13,92.108,92.21
18758,2013-02-01 19:00,92.552,92.562,92.603,92.052,92.093,92.13,92.108
18759,2013-02-03 23:00,92.555,92.552,92.562,92.603,92.052,92.093,92.13
18760,2013-02-04 00:00,92.842,92.555,92.552,92.562,92.603,92.052,92.093
18761,2013-02-04 01:00,92.772,92.842,92.555,92.552,92.562,92.603,92.052
18762,2013-02-04 02:00,92.674,92.772,92.842,92.555,92.552,92.562,92.603
18763,2013-02-04 03:00,92.613,92.674,92.772,92.842,92.555,92.552,92.562
18764,2013-02-04 04:00,92.695,92.613,92.674,92.772,92.842,92.555,92.552
18765,2013-02-04 05:00,92.758,92.695,92.613,92.674,92.772,92.842,92.555
18766,2013-02-04 06:00,92.64,92.758,92.695,92.613,92.674,92.772,92.842
18767,2013-02-04 07:00,92.683,92.64,92.758,92.695,92.613,92.674,92.772
18768,2013-02-04 08:00,92.642,92.683,92.64,92.758,92.695,92.613,92.674
18769,2013-02-04 09:00,92.752,92.642,92.683,92.64,92.758,92.695,92.613
18770,2013-02-04 10:00,92.924,92.752,92.642,92.683,92.64,92.758,92.695
18771,2013-02-04 11:00,93.153,92.924,92.752,92.642,92.683,92.64,92.758
18772,2013-02-04 12:00,92.887,93.153,92.924,92.752,92.642,92.683,92.64
18773,2013-02-04 13:00,92.909,92.887,93.153,92.924,92.752,92.642,92.683
18774,2013-02-04 14:00,92.79,92.909,92.887,93.153,92.924,92.752,92.642
18775,2013-02-04 15:00,92.736,92.79,92.909,92.887,93.153,92.924,92.752
18776,2013-02-04 16:00,92.788,92.736,92.79,92.909,92.887,93.153,92.924
18777,2013-02-04 17:00,92.697,92.788,92.736,92.79,92.909,92.887,93.153
18778,2013-02-04 18:00,92.582,92.697,92.788,92.736,92.79,92.909,92.887
18779,2013-02-04 19:00,92.606,92.582,92.697,92.788,92.736,92.79,92.909
18780,2013-02-04 20:00,92.382,92.606,92.582,92.697,92.788,92.736,92.79
18781,2013-02-04 21:00,92.395,92.382,92.606,92.582,92.697,92.788,92.736
18782,2013-02-04 22:00,92.302,92.395,92.382,92.606,92.582,92.697,92.788
18783,2013-02-04 23:00,92.391,92.302,92.395,92.382,92.606,92.582,92.697
18784,2013-02-05 00:00,92.12,92.391,92.302,92.395,92.382,92.606,92.582
18785,2013-02-05 01:00,92.176,92.12,92.391,92.302,92.395,92.382,92.606
18786,2013-02-05 02:00,92.259,92.176,92.12,92.391,92.302,92.395,92.382
18787,2013-02-05 03:00,92.522,92.259,92.176,92.12,92.391,92.302,92.395
18788,2013-02-05 04:00,92.337,92.522,92.259,92.176,92.12,92.391,92.302
18789,2013-02-05 05:00,92.36,92.337,92.522,92.259,92.176,92.12,92.391
18790,2013-02-05 06:00,92.382,92.36,92.337,92.522,92.259,92.176,92.12
18791,2013-02-05 07:00,92.386,92.382,92.36,92.337,92.522,92.259,92.176
18792,2013-02-05 08:00,92.28,92.386,92.382,92.36,92.337,92.522,92.259
18793,2013-02-05 09:00,92.215,92.28,92.386,92.382,92.36,92.337,92.522
18794,2013-02-05 10:00,92.614,92.215,92.28,92.386,92.382,92.36,92.337
18795,2013-02-05 11:00,92.887,92.614,92.215,92.28,92.386,92.382,92.36
18796,2013-02-05 12:00,93.007,92.887,92.614,92.215,92.28,92.386,92.382
18797,2013-02-05 13:00,93.164,93.007,92.887,92.614,92.215,92.28,92.386
18798,2013-02-05 14:00,93.452,93.164,93.007,92.887,92.614,92.215,92.28
18799,2013-02-05 15:00,93.181,93.452,93.164,93.007,92.887,92.614,92.215
18800,2013-02-05 16:00,93.334,93.181,93.452,93.164,93.007,92.887,92.614
18801,2013-02-05 17:00,93.4,93.334,93.181,93.452,93.164,93.007,92.887
18802,2013-02-05 18:00,93.357,93.4,93.334,93.181,93.452,93.164,93.007
18803,2013-02-05 19:00,93.281,93.357,93.4,93.334,93.181,93.452,93.164
18804,2013-02-05 20:00,93.347,93.281,93.357,93.4,93.334,93.181,93.452
18805,2013-02-05 21:00,93.387,93.347,93.281,93.357,93.4,93.334,93.181
18806,2013-02-05 22:00,93.545,93.387,93.347,93.281,93.357,93.4,93.334
18807,2013-02-05 23:00,93.644,93.545,93.387,93.347,93.281,93.357,93.4
18808,2013-02-06 00:00,93.73,93.644,93.545,93.387,93.347,93.281,93.357
18809,2013-02-06 01:00,93.595,93.73,93.644,93.545,93.387,93.347,93.281
18810,2013-02-06 02:00,93.633,93.595,93.73,93.644,93.545,93.387,93.347
18811,2013-02-06 03:00,93.854,93.633,93.595,93.73,93.644,93.545,93.387
18812,2013-02-06 04:00,93.797,93.854,93.633,93.595,93.73,93.644,93.545
18813,2013-02-06 05:00,93.778,93.797,93.854,93.633,93.595,93.73,93.644
18814,2013-02-06 06:00,93.841,93.778,93.797,93.854,93.633,93.595,93.73
18815,2013-02-06 07:00,93.733,93.841,93.778,93.797,93.854,93.633,93.595
18816,2013-02-06 08:00,93.908,93.733,93.841,93.778,93.797,93.854,93.633
18817,2013-02-06 09:00,93.835,93.908,93.733,93.841,93.778,93.797,93.854
18818,2013-02-06 10:00,93.767,93.835,93.908,93.733,93.841,93.778,93.797
18819,2013-02-06 11:00,93.752,93.767,93.835,93.908,93.733,93.841,93.778
18820,2013-02-06 12:00,93.691,93.752,93.767,93.835,93.908,93.733,93.841
18821,2013-02-06 13:00,93.716,93.691,93.752,93.767,93.835,93.908,93.733
18822,2013-02-06 14:00,93.622,93.716,93.691,93.752,93.767,93.835,93.908
18823,2013-02-06 15:00,93.335,93.622,93.716,93.691,93.752,93.767,93.835
18824,2013-02-06 16:00,93.465,93.335,93.622,93.716,93.691,93.752,93.767
18825,2013-02-06 17:00,93.555,93.465,93.335,93.622,93.716,93.691,93.752
18826,2013-02-06 18:00,93.57,93.555,93.465,93.335,93.622,93.716,93.691
18827,2013-02-06 19:00,93.437,93.57,93.555,93.465,93.335,93.622,93.716
18828,2013-02-06 20:00,93.376,93.437,93.57,93.555,93.465,93.335,93.622
18829,2013-02-06 21:00,93.395,93.376,93.437,93.57,93.555,93.465,93.335
18830,2013-02-06 22:00,93.515,93.395,93.376,93.437,93.57,93.555,93.465
18831,2013-02-06 23:00,93.651,93.515,93.395,93.376,93.437,93.57,93.555
18832,2013-02-07 00:00,93.54,93.651,93.515,93.395,93.376,93.437,93.57
18833,2013-02-07 01:00,93.446,93.54,93.651,93.515,93.395,93.376,93.437
18834,2013-02-07 02:00,93.513,93.446,93.54,93.651,93.515,93.395,93.376
18835,2013-02-07 03:00,93.369,93.513,93.446,93.54,93.651,93.515,93.395
18836,2013-02-07 04:00,93.446,93.369,93.513,93.446,93.54,93.651,93.515
18837,2013-02-07 05:00,93.388,93.446,93.369,93.513,93.446,93.54,93.651
18838,2013-02-07 06:00,93.463,93.388,93.446,93.369,93.513,93.446,93.54
18839,2013-02-07 07:00,93.571,93.463,93.388,93.446,93.369,93.513,93.446
18840,2013-02-07 08:00,93.611,93.571,93.463,93.388,93.446,93.369,93.513
18841,2013-02-07 09:00,93.532,93.611,93.571,93.463,93.388,93.446,93.369
18842,2013-02-07 10:00,93.712,93.532,93.611,93.571,93.463,93.388,93.446
18843,2013-02-07 11:00,93.865,93.712,93.532,93.611,93.571,93.463,93.388
18844,2013-02-07 12:00,93.875,93.865,93.712,93.532,93.611,93.571,93.463
18845,2013-02-07 13:00,93.84,93.875,93.865,93.712,93.532,93.611,93.571
18846,2013-02-07 14:00,93.707,93.84,93.875,93.865,93.712,93.532,93.611
18847,2013-02-07 15:00,93.495,93.707,93.84,93.875,93.865,93.712,93.532
18848,2013-02-07 16:00,93.568,93.495,93.707,93.84,93.875,93.865,93.712
18849,2013-02-07 17:00,93.217,93.568,93.495,93.707,93.84,93.875,93.865
18850,2013-02-07 18:00,93.253,93.217,93.568,93.495,93.707,93.84,93.875
18851,2013-02-07 19:00,93.502,93.253,93.217,93.568,93.495,93.707,93.84
18852,2013-02-07 20:00,93.466,93.502,93.253,93.217,93.568,93.495,93.707
18853,2013-02-07 21:00,93.551,93.466,93.502,93.253,93.217,93.568,93.495
18854,2013-02-07 22:00,93.615,93.551,93.466,93.502,93.253,93.217,93.568
18855,2013-02-07 23:00,93.656,93.615,93.551,93.466,93.502,93.253,93.217
18856,2013-02-08 00:00,93.743,93.656,93.615,93.551,93.466,93.502,93.253
18857,2013-02-08 01:00,93.625,93.743,93.656,93.615,93.551,93.466,93.502
18858,2013-02-08 02:00,93.693,93.625,93.743,93.656,93.615,93.551,93.466
18859,2013-02-08 03:00,93.567,93.693,93.625,93.743,93.656,93.615,93.551
18860,2013-02-08 04:00,93.478,93.567,93.693,93.625,93.743,93.656,93.615
18861,2013-02-08 05:00,93.441,93.478,93.567,93.693,93.625,93.743,93.656
18862,2013-02-08 06:00,93.498,93.441,93.478,93.567,93.693,93.625,93.743
18863,2013-02-08 07:00,93.279,93.498,93.441,93.478,93.567,93.693,93.625
18864,2013-02-08 08:00,93.326,93.279,93.498,93.441,93.478,93.567,93.693
18865,2013-02-08 09:00,92.796,93.326,93.279,93.498,93.441,93.478,93.567
18866,2013-02-08 10:00,92.881,92.796,93.326,93.279,93.498,93.441,93.478
18867,2013-02-08 11:00,92.702,92.881,92.796,93.326,93.279,93.498,93.441
18868,2013-02-08 12:00,92.51,92.702,92.881,92.796,93.326,93.279,93.498
18869,2013-02-08 13:00,92.474,92.51,92.702,92.881,92.796,93.326,93.279
18870,2013-02-08 14:00,92.353,92.474,92.51,92.702,92.881,92.796,93.326
18871,2013-02-08 15:00,92.662,92.353,92.474,92.51,92.702,92.881,92.796
18872,2013-02-08 16:00,92.855,92.662,92.353,92.474,92.51,92.702,92.881
18873,2013-02-08 17:00,92.75,92.855,92.662,92.353,92.474,92.51,92.702
18874,2013-02-08 18:00,92.737,92.75,92.855,92.662,92.353,92.474,92.51
18875,2013-02-08 19:00,92.764,92.737,92.75,92.855,92.662,92.353,92.474
18876,2013-02-10 23:00,92.859,92.764,92.737,92.75,92.855,92.662,92.353
18877,2013-02-11 00:00,92.58,92.859,92.764,92.737,92.75,92.855,92.662
18878,2013-02-11 01:00,92.562,92.58,92.859,92.764,92.737,92.75,92.855
18879,2013-02-11 02:00,92.698,92.562,92.58,92.859,92.764,92.737,92.75
18880,2013-02-11 03:00,92.586,92.698,92.562,92.58,92.859,92.764,92.737
18881,2013-02-11 04:00,92.497,92.586,92.698,92.562,92.58,92.859,92.764
18882,2013-02-11 05:00,92.519,92.497,92.586,92.698,92.562,92.58,92.859
18883,2013-02-11 06:00,92.569,92.519,92.497,92.586,92.698,92.562,92.58
18884,2013-02-11 07:00,92.64,92.569,92.519,92.497,92.586,92.698,92.562
18885,2013-02-11 08:00,92.642,92.64,92.569,92.519,92.497,92.586,92.698
18886,2013-02-11 09:00,92.642,92.642,92.64,92.569,92.519,92.497,92.586
18887,2013-02-11 10:00,93.081,92.642,92.642,92.64,92.569,92.519,92.497
18888,2013-02-11 11:00,93.184,93.081,92.642,92.642,92.64,92.569,92.519
18889,2013-02-11 12:00,93.402,93.184,93.081,92.642,92.642,92.64,92.569
18890,2013-02-11 13:00,93.347,93.402,93.184,93.081,92.642,92.642,92.64
18891,2013-02-11 14:00,93.45,93.347,93.402,93.184,93.081,92.642,92.642
18892,2013-02-11 15:00,93.315,93.45,93.347,93.402,93.184,93.081,92.642
18893,2013-02-11 16:00,93.29,93.315,93.45,93.347,93.402,93.184,93.081
18894,2013-02-11 17:00,93.454,93.29,93.315,93.45,93.347,93.402,93.184
18895,2013-02-11 18:00,93.46,93.454,93.29,93.315,93.45,93.347,93.402
18896,2013-02-11 19:00,93.545,93.46,93.454,93.29,93.315,93.45,93.347
18897,2013-02-11 20:00,93.456,93.545,93.46,93.454,93.29,93.315,93.45
18898,2013-02-11 21:00,93.429,93.456,93.545,93.46,93.454,93.29,93.315
18899,2013-02-11 22:00,93.899,93.429,93.456,93.545,93.46,93.454,93.29
18900,2013-02-11 23:00,94.344,93.899,93.429,93.456,93.545,93.46,93.454
18901,2013-02-12 00:00,94.262,94.344,93.899,93.429,93.456,93.545,93.46
18902,2013-02-12 01:00,94.204,94.262,94.344,93.899,93.429,93.456,93.545
18903,2013-02-12 02:00,94.304,94.204,94.262,94.344,93.899,93.429,93.456
18904,2013-02-12 03:00,94.245,94.304,94.204,94.262,94.344,93.899,93.429
18905,2013-02-12 04:00,94.306,94.245,94.304,94.204,94.262,94.344,93.899
18906,2013-02-12 05:00,94.29,94.306,94.245,94.304,94.204,94.262,94.344
18907,2013-02-12 06:00,94.194,94.29,94.306,94.245,94.304,94.204,94.262
18908,2013-02-12 07:00,93.916,94.194,94.29,94.306,94.245,94.304,94.204
18909,2013-02-12 08:00,94.077,93.916,94.194,94.29,94.306,94.245,94.304
18910,2013-02-12 09:00,94.232,94.077,93.916,94.194,94.29,94.306,94.245
18911,2013-02-12 10:00,94.158,94.232,94.077,93.916,94.194,94.29,94.306
18912,2013-02-12 11:00,94.079,94.158,94.232,94.077,93.916,94.194,94.29
18913,2013-02-12 12:00,94.307,94.079,94.158,94.232,94.077,93.916,94.194
18914,2013-02-12 13:00,94.232,94.307,94.079,94.158,94.232,94.077,93.916
18915,2013-02-12 14:00,94.246,94.232,94.307,94.079,94.158,94.232,94.077
18916,2013-02-12 15:00,93.745,94.246,94.232,94.307,94.079,94.158,94.232
18917,2013-02-12 16:00,93.39,93.745,94.246,94.232,94.307,94.079,94.158
18918,2013-02-12 17:00,93.076,93.39,93.745,94.246,94.232,94.307,94.079
18919,2013-02-12 18:00,93.158,93.076,93.39,93.745,94.246,94.232,94.307
18920,2013-02-12 19:00,93.258,93.158,93.076,93.39,93.745,94.246,94.232
18921,2013-02-12 20:00,93.495,93.258,93.158,93.076,93.39,93.745,94.246
18922,2013-02-12 21:00,93.542,93.495,93.258,93.158,93.076,93.39,93.745
18923,2013-02-12 22:00,93.583,93.542,93.495,93.258,93.158,93.076,93.39
18924,2013-02-12 23:00,93.485,93.583,93.542,93.495,93.258,93.158,93.076
18925,2013-02-13 00:00,93.244,93.485,93.583,93.542,93.495,93.258,93.158
18926,2013-02-13 01:00,93.333,93.244,93.485,93.583,93.542,93.495,93.258
18927,2013-02-13 02:00,93.315,93.333,93.244,93.485,93.583,93.542,93.495
18928,2013-02-13 03:00,93.344,93.315,93.333,93.244,93.485,93.583,93.542
18929,2013-02-13 04:00,93.212,93.344,93.315,93.333,93.244,93.485,93.583
18930,2013-02-13 05:00,93.058,93.212,93.344,93.315,93.333,93.244,93.485
18931,2013-02-13 06:00,92.91,93.058,93.212,93.344,93.315,93.333,93.244
18932,2013-02-13 07:00,93.116,92.91,93.058,93.212,93.344,93.315,93.333
18933,2013-02-13 08:00,93.015,93.116,92.91,93.058,93.212,93.344,93.315
18934,2013-02-13 09:00,93.209,93.015,93.116,92.91,93.058,93.212,93.344
18935,2013-02-13 10:00,93.354,93.209,93.015,93.116,92.91,93.058,93.212
18936,2013-02-13 11:00,93.282,93.354,93.209,93.015,93.116,92.91,93.058
18937,2013-02-13 12:00,93.551,93.282,93.354,93.209,93.015,93.116,92.91
18938,2013-02-13 13:00,93.663,93.551,93.282,93.354,93.209,93.015,93.116
18939,2013-02-13 14:00,93.502,93.663,93.551,93.282,93.354,93.209,93.015
18940,2013-02-13 15:00,93.487,93.502,93.663,93.551,93.282,93.354,93.209
18941,2013-02-13 16:00,93.546,93.487,93.502,93.663,93.551,93.282,93.354
18942,2013-02-13 17:00,93.476,93.546,93.487,93.502,93.663,93.551,93.282
18943,2013-02-13 18:00,93.404,93.476,93.546,93.487,93.502,93.663,93.551
18944,2013-02-13 19:00,93.494,93.404,93.476,93.546,93.487,93.502,93.663
18945,2013-02-13 20:00,93.52,93.494,93.404,93.476,93.546,93.487,93.502
18946,2013-02-13 21:00,93.473,93.52,93.494,93.404,93.476,93.546,93.487
18947,2013-02-13 22:00,93.498,93.473,93.52,93.494,93.404,93.476,93.546
18948,2013-02-13 23:00,93.434,93.498,93.473,93.52,93.494,93.404,93.476
18949,2013-02-14 00:00,93.249,93.434,93.498,93.473,93.52,93.494,93.404
18950,2013-02-14 01:00,93.251,93.249,93.434,93.498,93.473,93.52,93.494
18951,2013-02-14 02:00,93.309,93.251,93.249,93.434,93.498,93.473,93.52
18952,2013-02-14 03:00,93.527,93.309,93.251,93.249,93.434,93.498,93.473
18953,2013-02-14 04:00,93.496,93.527,93.309,93.251,93.249,93.434,93.498
18954,2013-02-14 05:00,93.451,93.496,93.527,93.309,93.251,93.249,93.434
